<<<<<<< HEAD
子宫畸形,another_names,子宫发育异常
隐匿阴茎,another_names,隐蔽型阴茎
阴茎离断伤,another_names,阴茎损伤
多睾症,another_names,多睾畸形
特纳综合征,another_names,卵巢性侏儒
特纳综合征,another_names,生殖腺发育不全
特纳综合征,another_names,生殖腺侏儒
特纳综合征,another_names,先天性卵巢发育不全
特纳综合征,another_names,先天性性腺发育不全
特纳综合征,another_names,性腺发育障碍症
小儿戊型病毒性肝炎,another_names,小儿戊肝
小儿乙型肝炎病毒相关肾炎,another_names,小儿HBV相关肾炎
小儿乙型肝炎病毒相关肾炎,another_names,小儿乙肝相关肾炎
小儿乙型肝炎病毒相关肾炎,another_names,小儿乙型肝炎病毒抗原相关性肾炎
小儿乙型肝炎病毒相关肾炎,another_names,小儿乙型肝炎免疫复合物肾炎
小儿丙型病毒性肝炎,another_names,小儿丙肝
等孢球虫病,another_names,等孢子球虫病
集聚肠杆菌感染,another_names,成团肠杆菌感染
集聚肠杆菌感染,another_names,成团泛菌感染
集聚肠杆菌感染,another_names,聚团肠杆菌感染
卫氏并殖吸虫病,another_names,卫氏肺吸虫病
片吸虫病,another_names,肝片吸虫病
片吸虫病,another_names,肝片形吸虫病
桡骨茎突骨折,another_names,摇手柄骨折
肝瘟,another_names,瘟黄
肝瘟,another_names,疫黄
胫骨后唇骨折,another_names,后踝骨折
小儿嗜血性流行性感冒杆菌脑膜炎,another_names,流感杆菌脑膜炎
新生儿乙型肝炎,another_names,新生儿乙型病毒性肝炎
肝炎后综合征,another_names,恢复期肝炎综合征
丁肝,another_names,丁型病毒性肝炎
肝结核,another_names,肝痨
急性乙肝,another_names,急性乙型病毒性肝炎
丙型肝炎病毒感染与肾小球肾炎,another_names,非甲非乙型肝炎病毒感染与肾小球肾炎
丙型肝炎病毒感染与肾小球肾炎,another_names,非甲非乙型肝炎病毒感染与肾小球性肾炎
金黄色葡萄球菌脑膜炎,another_names,金黄色酿脓葡萄球菌脑膜炎
金黄色葡萄球菌脑膜炎,another_names,金葡菌脑膜炎
铍中毒,another_names,铍病
丙肝,another_names,丙型病毒性肝炎
丙肝,another_names,丙型肝炎
小儿一氧化碳中毒,another_names,小儿煤气中毒
小儿一氧化碳中毒,another_names,小儿碳氧血红蛋白血症
甲肝,another_names,甲型肝炎
甲肝,another_names,甲型病毒性肝炎
登革出血热,another_names,登革休克综合征
史密斯骨折,another_names,反柯莱斯骨折
史密斯骨折,another_names,反向性科勒斯骨折
史密斯骨折,another_names,反向性科勒斯氏骨折
史密斯骨折,another_names,桡骨下端骨折
史密斯骨折,another_names,史密斯氏骨折
螺菌病,another_names,鸡螺旋体病
螺菌病,another_names,小螺菌鼠咬热
出血性休克和脑病综合征,another_names,Newcastle综合征
妊娠性哮喘,another_names,胎嗽
小儿急性呼吸衰竭,another_names,儿童急性呼吸衰竭
医用药物中毒所致的精神障碍,another_names,药物中毒所致的精神障碍
非洲锥虫病,another_names,非洲昏睡病
非洲锥虫病,another_names,刚果锥虫病
非洲锥虫病,another_names,睡眠病
毒鱼刺伤,another_names,毒鱼咬伤
毒鱼刺伤,another_names,毒鱼蜇伤
外伤后脑膨出,another_names,脑蕈
瑞列绦虫病,another_names,瑞立绦虫病
新疆出血热,another_names,克里米亚-新疆出血热
小儿肺炎链球菌脑膜炎,another_names,小儿肺炎链球菌脑脊膜炎
小儿肺炎链球菌脑膜炎,another_names,小儿肺炎球菌性脑膜炎
羊膜腔感染综合征,another_names,羊膜腔感染综合症
高原适应不全症,another_names,高山病
强碱类中毒,another_names,强碱中毒
颈部开放性损伤,another_names,颈部开放伤
链杆菌病,another_names,念珠状链杆菌性鼠咬热
中毒性紫癜,another_names,药物性紫癜
腹部大血管损伤,another_names,大血管损伤
腹部大血管损伤,another_names,血管外伤
流感嗜血杆菌脑膜炎,another_names,流感杆菌脑膜炎
流感嗜血杆菌脑膜炎,another_names,流感嗜血杆菌性脑膜炎
流感嗜血杆菌脑膜炎,another_names,流感嗜血菌脑膜炎
老年人感染性休克,another_names,老年感染性休克
老年人感染性休克,another_names,老年人败血症性休克
老年人感染性休克,another_names,老年人脓毒性休克
肺毛霉病,another_names,肺毛霉菌病
肺毛霉病,another_names,肺藻菌病
外伤性腹膜后出血或血肿,another_names,外伤性腹膜外出血或血肿
小儿中毒型痢疾,another_names,小儿毒痢
老年人心源性休克,another_names,老年心源性休克
可拉明中毒,another_names,山梗菜碱中毒
多房棘球蚴病,another_names,多房性包虫病
多房棘球蚴病,another_names,泡球蚴病
多房棘球蚴病,another_names,泡型包虫病
多房棘球蚴病,another_names,泡状棘球蚴病
椎体严重楔形变并伴小关节半脱位,another_names,屈曲(旋转)型骨折脱位
小儿洋地黄中毒,another_names,儿童洋地黄中毒
小袋纤毛虫病,another_names,肠袋虫病
小袋纤毛虫病,another_names,结肠小袋纤毛虫病
小儿有机磷农药中毒,another_names,小儿有机磷中毒
小儿潮红综合征,another_names,小儿潮红综合症
小儿潮红综合征,another_names,小儿含组织胺鱼肉中毒
小儿潮红综合征,another_names,小儿面红综合征
小儿潮红综合征,another_names,小儿青花鱼中毒
小儿潮红综合征,another_names,小儿油筒鱼综合征
小儿潮红综合征,another_names,小儿竹刀鱼毒素中毒
胫骨远端爆裂骨折,another_names,垂直压缩骨折
胫骨远端爆裂骨折,another_names,胫骨爆裂骨折
驱蛔灵中毒,another_names,枸橼酸哌哔嗪中毒
肉孢子虫病,another_names,住肉孢子虫病
绞架性骨折或外伤性枢椎椎弓骨折,another_names,创伤性枢椎滑脱
绞架性骨折或外伤性枢椎椎弓骨折,another_names,绞刑架骨折
强酸类中毒,another_names,强酸中毒
小儿急性中毒,another_names,小儿急性毒力中毒
小儿感染性休克,another_names,小儿败血症休克
小儿感染性休克,another_names,小儿脓毒性休克
寇热,another_names,九里热
寇热,another_names,柯克斯体病
输精管缺如,another_names,先天性输精管缺如
四川并殖吸虫病,another_names,斯氏肺吸虫病
短膜壳绦虫病,another_names,微小膜壳绦虫病
老年人病毒性肝炎,another_names,老年病毒性肝炎
细粒棘球蚴病,another_names,囊型包虫病
外伤性硬脑膜下积液,another_names,外伤性硬脑膜下水瘤
弯曲菌肠炎,another_names,弯曲杆菌感染
弯曲菌肠炎,another_names,弯曲菌感染
老年人糖尿病酮症酸中毒,another_names,老年人糖尿病性酮酸中毒
老年人糖尿病酮症酸中毒,another_names,老年人糖尿病性酮症酸中毒
老年人糖尿病酮症酸中毒,another_names,老年糖尿病酮症酸中毒
硼酸中毒,another_names,硼砂中毒
硼酸中毒,another_names,硼酸盐中毒
自缢,another_names,缢死
自缢,another_names,绞杀
巴顿骨折,another_names,桡骨远端背侧骨折
老年人心脏猝死,another_names,老年人心性猝死
老年人心脏猝死,another_names,老年人心源性猝死
老年人心脏猝死,another_names,老年心脏猝死
小肠结肠炎耶尔森菌肠炎,another_names,菌耶尔森氏菌病
小肠结肠炎耶尔森菌肠炎,another_names,小肠结肠炎耶尔森氏肠炎
小肠结肠炎耶尔森菌肠炎,another_names,耶尔森菌病
小肠结肠炎耶尔森菌肠炎,another_names,耶氏菌病
小肠结肠炎耶尔森菌肠炎,another_names,耶氏菌感染
肺炎链球菌性肺炎,another_names,肺炎球菌肺炎
肺炎链球菌性肺炎,another_names,链球菌性肺炎
肺炎链球菌性肺炎,another_names,化脓性链球菌肺炎
肠出血性大肠埃希杆菌感染,another_names,肠出血性大肠埃希氏菌感染
肠出血性大肠埃希杆菌感染,another_names,肠出血性大肠杆菌腹泻
肠出血性大肠埃希杆菌感染,another_names,肠出血性大肠杆菌感染
肠出血性大肠埃希杆菌感染,another_names,出血性大肠杆菌肠炎
外伤性脾破裂,another_names,创伤性脾破裂
外伤性脾破裂,another_names,脾脏外伤-脾破裂
外伤性脾破裂,another_names,外伤性脾脏破裂
曼陀罗中毒,another_names,莨菪中毒
小儿汞中毒,another_names,小儿水银中毒
盖氏骨折,another_names,必须骨折
盖氏骨折,another_names,反孟氏骨折
盖氏骨折,another_names,加莱亚蒂骨折
盖氏骨折,another_names,Piedmont骨折 
膝外侧韧带损伤,another_names,膝关节外副韧带损伤
花粉过敏性哮喘,another_names,花粉变应性哮喘
花粉过敏性哮喘,another_names,花粉性气喘
花粉过敏性哮喘,another_names,花粉性哮喘
花粉过敏性哮喘,another_names,枯草热
踝关节脱位,another_names,踝骨脱
踝关节脱位,another_names,脚踝骱出
踝关节脱位,another_names,脚盘出臼
新生儿中毒性红斑,another_names,新生儿荨麻疹、新生儿过敏性红斑、新生儿红斑
老年人多器官功能衰竭,another_names,老年多器官功能衰竭
小儿心力衰竭,another_names,小儿心衰
急性中毒性脑炎,another_names,感染中毒性脑病
布氏菌病,another_names,波浪热
布氏菌病,another_names,波型热
布氏菌病,another_names,波状热流产热
布氏菌病,another_names,马尔他热
布氏菌病,another_names,马耳他布鲁杆菌病
布氏菌病,another_names,马耳他热
布氏菌病,another_names,普鲁斯病
二氧化硫中毒,another_names,亚硫酸酐中毒
羊膜带综合征,another_names,先天性环状粘连带
羊膜带综合征,another_names,羊膜带综合症
羊膜带综合征,another_names,羊膜索综合征
羊膜带综合征,another_names,蛛网综合征
毒蕈中毒,another_names,毒蘑菇中毒
产科播散性血管内凝血,another_names,产科弥散性血管内凝血
肠毛滴虫病,another_names,肠滴虫
肠毛滴虫病,another_names,肠滴虫病
肠毛滴虫病,another_names,人毛滴虫病
高原肺水肿,another_names,高海拔肺水肿
高原肺水肿,another_names,高山肺水肿
肠侵袭性大肠埃希杆菌感染,another_names,肠侵袭性埃希大肠杆菌感染
肠侵袭性大肠埃希杆菌感染,another_names,肠侵袭性埃希氏大肠杆菌感染
肠侵袭性大肠埃希杆菌感染,another_names,侵袭性大肠杆菌肠炎
神经型食物中毒,another_names,肉毒中毒
药物性心肌病,another_names,药物性心肌症
药物性心肌病,another_names,药源性心肌病
婴儿猝死综合征,another_names,摇篮死亡
婴儿猝死综合征,another_names,婴儿暴亡症
婴儿猝死综合征,another_names,婴儿猝死
婴儿猝死综合征,another_names,婴儿卧床死亡
横位难产,another_names,横产式
横位难产,another_names,肩先露
筋膜间隔区综合征,another_names,间隔综合征
筋膜间隔区综合征,another_names,筋膜间隔区综合症
筋膜间隔区综合征,another_names,筋膜间隙综合征
尺骨干骨折,another_names,夜盗骨折
异尖线虫病,another_names,鲱鱼虫病
中暑衰竭,another_names,暑脱
龙线虫病,another_names,麦地那丝虫病
龙线虫病,another_names,几内亚线虫病
食物过敏性哮喘,another_names,食物变应性哮喘
食物过敏性哮喘,another_names,食物过敏诱发的哮喘
食物过敏性哮喘,another_names,食物诱发哮喘
损伤性休克,another_names,创伤性休克
椎体爆裂骨折,another_names,垂直压缩性骨折
椎体爆裂骨折,another_names,椎体破裂性骨折
中暑痉挛,another_names,暑风
中暑痉挛,another_names,暑痉
小儿狂犬病,another_names,小儿恐水病
小儿狂犬病,another_names,小儿恐水症
光气中毒,another_names,碳酰氯中毒
克雷白杆菌属感染,another_names,克雷白氏杆菌感染
克雷白杆菌属感染,another_names,克雷伯菌属感染
克雷白杆菌属感染,another_names,克雷伯氏杆菌感染
葡萄球菌性食物中毒,another_names,葡萄球菌食物中毒
肠毒性大肠埃希杆菌感染,another_names,产肠毒素性大肠杆菌肠炎
肠毒性大肠埃希杆菌感染,another_names,肠毒性大肠埃希氏菌感染
肠毒性大肠埃希杆菌感染,another_names,肠毒性大肠杆菌感染
柯莱斯骨折,another_names,科利斯骨折
柯莱斯骨折,another_names,桡骨远端骨折
巴贝虫病,another_names,梨浆虫病
呕吐物吸入,another_names,Aspiration of vomitus
重金属中毒性肾病,another_names,重金属肾病
杀鼠剂中毒,another_names,磷中毒
冻僵,another_names,意外低温
诺卡菌病,another_names,奴卡菌病
诺卡菌病,another_names,诺卡放线菌病
诺卡菌病,another_names,诺卡氏放线菌病
诺卡菌病,another_names,诺卡氏菌病
铜绿色假单胞菌肺炎,another_names,绿脓杆菌肺炎
铜绿色假单胞菌肺炎,another_names,假单胞菌性肺炎
外伤后颅内积气,another_names,外伤性气颅
外伤后颅内积气,another_names,外伤性颅腔积气
强酸、强碱中毒,another_names,强碱中毒
强酸、强碱中毒,another_names,强碱中毒
运动诱发哮喘,another_names,运动诱发性喘息
盘尾丝虫病,another_names,河盲症
盘尾丝虫病,another_names,旋盘尾线虫病
盘尾丝虫病,another_names,致盲丝虫病
小儿休克,another_names,儿童休克
食管腐蚀性灼伤,another_names,腐蚀性食管灼伤
食管腐蚀性灼伤,another_names,食管腐蚀伤
食管腐蚀性灼伤,another_names,食管腐蚀性损伤
食管腐蚀性灼伤,another_names,食管烧伤
蓖麻子中毒,another_names,大麻子中毒
肺炎衣原体感染,another_names,衣原体肺炎感染
孟氏骨折,another_names,尺骨骨干骨折兼桡骨头脱位
孟氏骨折,another_names,蒙泰贾骨折 
猝死,another_names,CHD
猝死,another_names,心性猝死综合征
触电,another_names,电击伤
桃花病,another_names,躁狂症
躁郁症,another_names,躁狂抑郁症
念珠菌病,another_names,假丝酵母病 
酒精中毒,another_names,乙醇中毒
酒精中毒,another_names,酒厥
咳嗽变异性哮喘,another_names,咳嗽性哮喘
食物中毒,another_names,食源性疾病
附红细胞体病,another_names,血虫体病
败血症,another_names,败血病
败血症,another_names,菌血症
一氧化碳中毒,another_names,煤气中毒
一氧化碳中毒,another_names,碳氧血红蛋白血
一氧化碳中毒,another_names,碳氧血红蛋白血症
肾上腺素中毒,another_names,去甲肾上腺素中毒
阿司匹林诱发哮喘,another_names,阿斯匹林诱发性哮喘
中暑,another_names,伤暑
流脑,another_names,脑膜炎球菌性脑膜炎
流脑,another_names,流行性脑膜炎
流脑,another_names,流行性脑脊膜炎
流脑,another_names,流行性脑脊髓膜炎
流脑,another_names,脑膜炎球菌脑膜炎
脂肪栓塞综合征,another_names,脂肪栓塞综合症
脂肪栓塞综合征,another_names,脂肪栓子综合征
过敏性休克,another_names,风厥
铜绿假单胞菌感染,another_names,绿脓杆菌感染
死胎,another_names,胎死宫内
臂丛神经损伤,another_names,臂丛损伤
热射病,another_names,重症中暑
亚硝酸盐中毒,another_names,肠原性紫绀症
亚硝酸盐中毒,another_names,乌嘴病 
后十字韧带损伤,another_names,后交叉韧带损伤
砷中毒,another_names,砒霜中毒
头外伤,another_names,头皮裂伤
头外伤,another_names,头皮撕脱伤
慢性铅中毒,another_names,职业性铅中毒
昏厥,another_names,晕厥
阿米巴痢疾,another_names,阿米巴性痢疾
阿米巴痢疾,another_names,肠阿米巴病
阿米巴痢疾,another_names,奇恒痢 
弓形体病,another_names,弓浆虫病
弓形体病,another_names,弓形虫病
弓形体病,another_names,住血原虫病
氯气中毒,another_names,氯中毒
老年人高血压危象,another_names,老年高血压危象
布病,another_names,波状热
布病,another_names,布鲁菌病
失血性休克,another_names,血脱
白果中毒,another_names,银杏中毒
黄曲霉素中毒,another_names,黄曲霉素食物中毒
生豆浆中毒,another_names,豆浆中毒
小儿中暑和暑热症,another_names,小儿多溺暑热症
尾痛症,another_names,尾骨痛
A链球菌群感染,another_names,化脓性链球菌感染
A链球菌群感染,another_names,酿脓链球菌感染
老年急性阑尾炎,another_names,阑尾炎
阴沟肠杆菌感染,another_names,阴沟气杆菌感染
肱骨外科颈骨折,another_names,肱骨外髁颈骨折
前十字韧带损伤,another_names,前交叉韧带损伤
沙门氏菌属食物中毒,another_names,非伤寒沙门氏菌感染
副伤寒,another_names,湿温、湿瘟
心源性哮喘,another_names,里德利综合征
心源性哮喘,another_names,心病性气喘
心源性哮喘,another_names,心病性哮喘
心源性哮喘,another_names,心型哮喘
心源性哮喘,another_names,心源性哮喘综合征
心源性哮喘,another_names,阵发性夜间呼吸困难综合征
蜈蚣咬伤,another_names,百足虫咬伤
蜈蚣咬伤,another_names,蜈蚣螫
蜈蚣咬伤,another_names,蜈蚣螫伤
Chance骨折,another_names,屈曲牵张性骨折
忽略症,another_names,忽略现象
围术期伴发的精神障碍,another_names,围手术期伴发的精神障碍
拔毛狂,another_names,拔毛发狂
拔毛狂,another_names,拔毛发癖
神经性贪食症,another_names,贪食症
意识障碍,another_names,神志障碍
人格解体-现实解体综合征,another_names,人格解体-现实解体综合症
人格解体-现实解体综合征,another_names,人格解体障碍
小儿暑温,another_names,暑风
小儿暑温,another_names,暑痉
小儿暑温,another_names,暑厥
环跳疽,another_names,贴骨疽
环跳疽,another_names,缩脚疽
小儿脓窠疮,another_names,小儿脓窝疮
童年社会功能障碍,another_names,儿童社会功能障碍
松毛虫病骨关节病,another_names,松毛虫病骨与关节异常
惊恐症,another_names,急性焦虑症
惊恐症,another_names,惊恐性障碍
惊恐症,another_names,惊恐障碍
发作性睡病,another_names,发作性睡眠四联症
发作性睡病,another_names,昏睡病
发作性睡病,another_names,嗜眠发作
躯体形式障碍,another_names,躯体病样精神障碍
人格分裂,another_names,多重人格
露阴癖,another_names,阴部暴露症
阿斯伯格综合症,another_names,Asperger综合症
阿斯伯格综合症,another_names,阿思伯格综合症
阿斯伯格综合症,another_names,艾斯伯格综合症
妄想症,another_names,妄想性障碍 
偏执性精神病,another_names,偏执状态
致死性家族性失眠症,another_names,致命性家族性失眠症
分裂情感性障碍,another_names,分裂情感性精神病
分裂情感性障碍,another_names,情感分裂性精神障碍
情感障碍,another_names,心境障碍
情感障碍,another_names,情感性精神障碍 
神经性厌食症,another_names,精神性厌食症
神经性厌食症,another_names,厌食症
偏执狂,another_names,妄想症
产后抑郁症,another_names,产后精神抑郁
产后抑郁症,another_names,产褥期抑郁症
斯德哥尔摩综合症,another_names,人质情结
斯德哥尔摩综合症,another_names,人质综合征
抽动秽语综合征,another_names,抽动-秽语综合征
抽动秽语综合征,another_names,多动秽语综合征
抽动秽语综合征,another_names,多种抽动综合征
抽动秽语综合征,another_names,慢性多发性抽动
疑病症,another_names,疑病性神经症
恐惧症,another_names,恐怖性焦虑障碍
恐惧症,another_names,恐怖障碍
恐惧症,another_names,恐怖症
儿童多动症,another_names,注意缺陷障碍
儿童多动症,another_names,多动症
儿童多动症,another_names,儿童多动综合征
儿童多动症,another_names,轻微脑功能障碍综合征
儿童多动症,another_names,注意缺陷与多动障碍
儿童多动症,another_names,注意缺陷 
创伤后应激障碍,another_names,延迟性心因性反应
创伤后应激障碍,another_names,创伤后紧张症 
神经官能症,another_names,神经症
神经官能症,another_names,精神神经症
人格障碍,another_names,病态人格
人格障碍,another_names,异常人格
睡美人症候群,another_names,克莱恩-莱文综合症
广泛性焦虑障碍,another_names,泛化性焦虑症
广泛性焦虑障碍,another_names,广泛焦虑障碍
广泛性焦虑障碍,another_names,广泛焦虑症
抑郁性神经症,another_names,心境恶劣障碍
失眠症,another_names,不眠症
失眠症,another_names,入睡和保持睡眠障碍
失眠症,another_names,不寐
失眠症,another_names,多寐
失眠症,another_names,健忘
老年痴呆症,another_names,老年痴呆
老年痴呆症,another_names,阿尔茨海默病
老年痴呆症,another_names,老年性痴呆
老年痴呆症,another_names,老年前期痴呆
老年痴呆症,another_names,早老性痴呆
老年痴呆症,another_names,AD
小儿多动症,another_names,注意缺陷障碍
小儿多动症,another_names,儿童多动综合征
小儿多动症,another_names,脑功能轻微失调
小儿多动症,another_names,轻微脑功能障碍综合征
焦虑症,another_names,焦虑性神经症
焦虑症,another_names,焦虑障碍
自闭症,another_names,自闭
童年情绪障碍,another_names,儿童期神经症
童年情绪障碍,another_names,儿童情绪障碍
品行障碍,another_names,儿童品行障碍
感应性妄想性障碍,another_names,感应性精神病
感应性妄想性障碍,another_names,感应性精神障碍
抑郁症,another_names,忧郁症
遗忘综合征,another_names,柯萨可夫综合征
遗忘综合征,another_names,Wernicke-Korsakoff综合征
癌症伴发的精神障碍,another_names,癌症伴发的精神病
癌症伴发的精神障碍,another_names,癌症伴发的精神错乱
癌症伴发的精神障碍,another_names,癌症伴发的精神紊乱
适应障碍,another_names,适应性障碍
甲状腺功能异常伴发的精神障碍,another_names,甲状腺机能异常伴发的精神障碍
颚口线虫病,another_names,棘颚口线虫病
急性妄想发作,another_names,妄想阵发
急性应激反应,another_names,急性心因性反应
急性应激反应,another_names,急性应激障碍
谵妄综合征,another_names,急性脑病综合征
肾上腺皮质功能异常伴发的精神障碍,another_names,肾上腺皮质机能异常伴发的精神障碍
