慢性上颌窦炎,surgeries,经上颌窦筛窦切除术
慢性鼻窦炎,surgeries,经上颌窦筛窦切除术
上颌窦炎,surgeries,经上颌窦筛窦切除术
上颌窦恶性肿瘤,surgeries,经上颌窦筛窦切除术
急性筛窦炎,surgeries,经上颌窦筛窦切除术
上颌窦后鼻孔息肉,surgeries,经上颌窦筛窦切除术
糖尿病伴发的葡萄膜炎,surgeries,虹膜切开术
剥脱综合征,surgeries,虹膜切开术
阿克森费尔德-里格尔综合征,surgeries,虹膜切开术
虹膜角膜内皮综合征,surgeries,虹膜切开术
白内障,surgeries,白内障手术
先天性白内障,surgeries,白内障手术
外伤性白内障,surgeries,白内障手术
年龄相关性白内障,surgeries,白内障手术
小儿眼-耳-脊椎综合征,surgeries,眼睑后层缺损修复术
眼睑皮肤弛缓症,surgeries,眼睑后层缺损修复术
睑皮松垂症,surgeries,眼睑后层缺损修复术
眼睑皮肤弛缓症,surgeries,下睑带蒂旋转瓣再造术
脉络膜血管瘤,surgeries,巩膜灼滤术
色素性青光眼,surgeries,巩膜灼滤术
穿透性角膜移植术所致青光眼,surgeries,巩膜灼滤术
药物相关性青光眼,surgeries,巩膜灼滤术
晶状体蛋白过敏性青光眼,surgeries,巩膜灼滤术
鼻中隔穿孔,surgeries,鼻中膈穿孔缝合术
创伤性鼻中隔穿孔,surgeries,鼻中膈穿孔缝合术
SAS,surgeries,鼾症的手术疗法
鼻炎,surgeries,全部或部份鼻甲切除术
中耳气压伤,surgeries,全部或部份鼻甲切除术
老年人睡眠呼吸暂停综合征,surgeries,全部或部份鼻甲切除术
鼻出血,surgeries,经上颌窦颌内动脉结扎术
创伤性鼻出血,surgeries,经上颌窦颌内动脉结扎术
鼻中隔血肿,surgeries,经上颌窦颌内动脉结扎术
牙外伤,surgeries,牙齿再植术
眼球内陷,surgeries,羟基磷灰石球植入术
眼球内炎,surgeries,羟基磷灰石球植入术
脂肪瘤,surgeries,结膜囊肿和皮样脂肪瘤切除术
眼眶皮样囊肿,surgeries,结膜囊肿和皮样脂肪瘤切除术
颏下皮样囊肿,surgeries,结膜囊肿和皮样脂肪瘤切除术
上睑下垂,surgeries,额肌悬吊术
眼睑皮肤弛缓症,surgeries,额肌悬吊术
龋齿,surgeries,阻生牙拔除术
智齿冠周炎,surgeries,阻生牙拔除术
视网膜脱落,surgeries,视网膜裂孔冷凝术
咽异感症,surgeries,视网膜裂孔冷凝术
多发性末梢神经炎,surgeries,视网膜裂孔冷凝术
变性,surgeries,视网膜裂孔冷凝术
早产儿视网膜病变,surgeries,视网膜裂孔冷凝术
玻璃体积血,surgeries,视网膜裂孔冷凝术
原发性视网膜脱离,surgeries,视网膜裂孔冷凝术
胎位异常,surgeries,视网膜裂孔冷凝术
小儿先天性胆总管囊肿,surgeries,视网膜裂孔冷凝术
色素性紫癜性苔藓样皮病,surgeries,视网膜裂孔冷凝术
先天性视网膜劈裂,surgeries,视网膜裂孔冷凝术
增生性玻璃体视网膜病变,surgeries,视网膜裂孔冷凝术
少年性椎体骨软骨病,surgeries,视网膜裂孔冷凝术
后天性视网膜劈裂,surgeries,视网膜裂孔冷凝术
获得性视网膜劈裂,surgeries,视网膜裂孔冷凝术
脉络膜脱离型视网膜脱离,surgeries,视网膜裂孔冷凝术
先天性视网膜劈裂症,surgeries,视网膜裂孔冷凝术
鼻出血,surgeries,筛动脉结扎术
动脉瘤,surgeries,筛动脉结扎术
创伤性鼻出血,surgeries,筛动脉结扎术
鼻窦创伤,surgeries,筛动脉结扎术
上颌窦后鼻孔息肉,surgeries,筛动脉结扎术
泪腺混合瘤,surgeries,前路泪腺摘除术
泪腺多形性腺瘤,surgeries,前路泪腺摘除术
泪腺多形性腺癌,surgeries,前路泪腺摘除术
泪腺肉样瘤病,surgeries,前路泪腺摘除术
鼻疖,surgeries,前鼻孔闭锁成形术
先天性后鼻孔闭锁,surgeries,前鼻孔闭锁成形术
唇裂,surgeries,单侧唇裂瓣修复术
小儿眼-耳-脊椎综合征,surgeries,单侧唇裂瓣修复术
眼眶肌炎,surgeries,羟基磷灰石修补术
眶底骨折,surgeries,羟基磷灰石修补术
爆裂性眼眶骨折,surgeries,羟基磷灰石修补术
眼眶击出性骨折,surgeries,羟基磷灰石修补术
泪腺炎,surgeries,颞侧径路泪腺摘除术
慢性泪腺炎,surgeries,颞侧径路泪腺摘除术
泪腺混合瘤,surgeries,颞侧径路泪腺摘除术
泪腺多形性腺瘤,surgeries,颞侧径路泪腺摘除术
泪腺多形性腺癌,surgeries,颞侧径路泪腺摘除术
泪腺肉样瘤病,surgeries,颞侧径路泪腺摘除术
近视眼,surgeries,近视手术
黑色素瘤,surgeries,唇癌V形切除术
唇病,surgeries,唇癌V形切除术
眼球内陷,surgeries,眼窝内硅胶球植入术
眼球内炎,surgeries,眼窝内硅胶球植入术
咽后脓肿,surgeries,咽后脓肿切开引流术
咽旁脓肿,surgeries,咽后脓肿切开引流术
甲状舌囊肿及瘘管,surgeries,口腔鼻腔瘘管修补术
先天性鼻部皮样囊肿及瘘管,surgeries,口腔鼻腔瘘管修补术
角膜炎,surgeries,角膜移植术
牙龈炎,surgeries,腭裂修复术
腭裂,surgeries,腭裂修复术
牙瘤,surgeries,腭裂修复术
成人类风湿性关节炎性巩膜炎,surgeries,异体巩膜植入术
梅毒性巩膜炎,surgeries,异体巩膜植入术
骨折,surgeries,鼻骨折开放性复位术
鼻骨骨折,surgeries,鼻骨折开放性复位术
白内障,surgeries,白内障囊外摘除术
先天性白内障,surgeries,白内障囊外摘除术
年龄相关性白内障,surgeries,白内障囊外摘除术
腺样体肥大,surgeries,腺样体切除术
眼眶肌炎,surgeries,有机玻璃修补术
爆裂性眼眶骨折,surgeries,有机玻璃修补术
眼眶击出性骨折,surgeries,有机玻璃修补术
视网膜母细胞瘤,surgeries,眼眶内异物摘除术
眼内异物,surgeries,眼眶内异物摘除术
眼异物伤,surgeries,眼眶内异物摘除术
眼眶畸胎瘤,surgeries,眼眶内异物摘除术
血管瘤,surgeries,咽部血管瘤硬化剂注射术
食管血管瘤,surgeries,咽部血管瘤硬化剂注射术
眼睑皮肤弛缓症,surgeries,外眦松解术
睑皮松垂症,surgeries,外眦松解术
上颌窦癌,surgeries,上颌骨截除及眶内容剜出术
上颌窦后鼻孔息肉,surgeries,上颌骨截除及眶内容剜出术
眼眶骨瘤,surgeries,上颌骨截除及眶内容剜出术
青光眼,surgeries,恶性青光眼的手术治疗
开角型青光眼,surgeries,恶性青光眼的手术治疗
青光眼睫状体炎综合征,surgeries,恶性青光眼的手术治疗
恶性青光眼,surgeries,恶性青光眼的手术治疗
原发性急性闭角型青光眼,surgeries,恶性青光眼的手术治疗
原发性慢性闭角型青光眼,surgeries,恶性青光眼的手术治疗
穿透性角膜移植术所致青光眼,surgeries,恶性青光眼的手术治疗
继发于无晶状体眼和人工晶状体眼的青光眼,surgeries,恶性青光眼的手术治疗
上巩膜静脉压升高所致青光眼,surgeries,恶性青光眼的手术治疗
外伤相关性青光眼,surgeries,恶性青光眼的手术治疗
药物相关性青光眼,surgeries,恶性青光眼的手术治疗
前房积血与青光眼,surgeries,恶性青光眼的手术治疗
晶状体膨胀所致青光眼,surgeries,恶性青光眼的手术治疗
上睑下垂,surgeries,额肌瓣术
眼睑皮肤弛缓症,surgeries,额肌瓣术
白内障,surgeries,闭合式玻璃体切除术
玻璃体混浊,surgeries,闭合式玻璃体切除术
视网膜脱落,surgeries,闭合式玻璃体切除术
咽异感症,surgeries,闭合式玻璃体切除术
多发性末梢神经炎,surgeries,闭合式玻璃体切除术
早产儿视网膜病变,surgeries,闭合式玻璃体切除术
玻璃体积血,surgeries,闭合式玻璃体切除术
原发性视网膜脱离,surgeries,闭合式玻璃体切除术
胎位异常,surgeries,闭合式玻璃体切除术
化脓性眼内炎,surgeries,闭合式玻璃体切除术
玻璃体猪囊虫病,surgeries,闭合式玻璃体切除术
小儿先天性胆总管囊肿,surgeries,闭合式玻璃体切除术
色素性紫癜性苔藓样皮病,surgeries,闭合式玻璃体切除术
先天性视网膜劈裂,surgeries,闭合式玻璃体切除术
家族性渗出性玻璃体视网膜病变,surgeries,闭合式玻璃体切除术
少年性椎体骨软骨病,surgeries,闭合式玻璃体切除术
继发于无晶状体眼和人工晶状体眼的青光眼,surgeries,闭合式玻璃体切除术
后天性视网膜劈裂,surgeries,闭合式玻璃体切除术
晶状体脱位所致青光眼,surgeries,闭合式玻璃体切除术
晶状体异位,surgeries,闭合式玻璃体切除术
视网膜下纤维化和葡萄膜炎综合征,surgeries,闭合式玻璃体切除术
晶状体膨胀所致青光眼,surgeries,闭合式玻璃体切除术
鼻中隔偏曲,surgeries,鼻中隔造形术
鼻出血,surgeries,鼻中隔黏膜下矫正术
鼻中隔偏曲,surgeries,鼻中隔黏膜下矫正术
鼻中隔穿孔,surgeries,鼻中隔黏膜下矫正术
泪囊炎,surgeries,鼻泪管义管植入法
慢性泪囊炎,surgeries,鼻泪管义管植入法
慢性筛窦炎,surgeries,经鼻外筛窦切除术
空鼻症,surgeries,经鼻外筛窦切除术
急性筛窦炎,surgeries,经鼻外筛窦切除术
咽食管憩室,surgeries,环咽肌切开术
环咽肌失弛缓症,surgeries,环咽肌切开术
老年人环咽肌功能障碍,surgeries,环咽肌切开术
玻璃体混浊,surgeries,中轴玻璃体切除术
视网膜脱落,surgeries,中轴玻璃体切除术
玻璃体积血,surgeries,中轴玻璃体切除术
交感性眼炎,surgeries,中轴玻璃体切除术
化脓性眼内炎,surgeries,中轴玻璃体切除术
泡性眼炎,surgeries,中轴玻璃体切除术
脉络膜脱离型视网膜脱离,surgeries,中轴玻璃体切除术
SAS,surgeries,增殖体切除术
慢性化脓性中耳炎,surgeries,增殖体切除术
中耳炎,surgeries,增殖体切除术
咽旁脓肿,surgeries,咽侧脓肿切开引流术
喉癌,surgeries,新喉再造术
咽喉部外伤,surgeries,新喉再造术
喉部钝挫伤,surgeries,新喉再造术
先天性喉闭锁,surgeries,新喉再造术
睑外翻,surgeries,松弛性下睑外翻手术
眼睑皮肤弛缓症,surgeries,松弛性下睑外翻手术
睑皮松垂症,surgeries,松弛性下睑外翻手术
鼻疖,surgeries,双叶移位皮瓣鼻背部缺损整复术
恒定性外斜视,surgeries,上斜肌折叠术
双眼上斜肌麻痹,surgeries,上斜肌折叠术
固定性斜视,surgeries,上斜肌折叠术
上斜肌腱鞘综合征,surgeries,上斜肌折叠术
骨髓炎,surgeries,轻度瘢痕性眼睑外翻手术治疗
睑外翻,surgeries,轻度瘢痕性眼睑外翻手术治疗
眼睑皮肤弛缓症,surgeries,轻度瘢痕性眼睑外翻手术治疗
眼眶肌炎,surgeries,轻度瘢痕性眼睑外翻手术治疗
睑皮松垂症,surgeries,轻度瘢痕性眼睑外翻手术治疗
眶骨髓炎,surgeries,轻度瘢痕性眼睑外翻手术治疗
鼻咽癌,surgeries,内镜鼻咽肿瘤切除术
腺样体肥大,surgeries,内镜鼻咽肿瘤切除术
鼻咽癌的眼部病变,surgeries,内镜鼻咽肿瘤切除术
鼻咽肉瘤,surgeries,内镜鼻咽肿瘤切除术
鼻窦鳞状细胞癌的眼部病变,surgeries,内镜鼻咽肿瘤切除术
耳鼻咽喉创伤,surgeries,内镜鼻咽肿瘤切除术
先天性鼻咽部狭窄及闭锁,surgeries,内镜鼻咽肿瘤切除术
骨折,surgeries,眶底骨折修复术
眼眶骨折,surgeries,眶底骨折修复术
眶底骨折,surgeries,眶底骨折修复术
爆裂性眼眶骨折,surgeries,眶底骨折修复术
眼眶击出性骨折,surgeries,眶底骨折修复术
牙列拥挤,surgeries,矫牙
前牙反合,surgeries,矫牙
牙列稀疏,surgeries,矫牙
前牙深覆盖,surgeries,矫牙
睑缘炎,surgeries,睑板切除术
睑板腺癌,surgeries,睑板切除术
春季结膜炎,surgeries,睑板切除术
睑外翻,surgeries,睑板切除术
先天性后鼻孔闭锁,surgeries,后鼻孔闭锁症开放术
泪囊炎,surgeries,泪囊切开鼻泪管环切术
慢性泪囊炎,surgeries,泪囊切开鼻泪管环切术
泪囊肿瘤,surgeries,泪囊切开鼻泪管环切术
眼内异物,surgeries,晶状体内磁性异物摘除术
晶状体异位,surgeries,晶状体内磁性异物摘除术
气管支气管异物,surgeries,喉切开术
喉癌,surgeries,环状软骨舌骨固定术
喉部钝挫伤,surgeries,环状软骨舌骨固定术
先天性声门下狭窄,surgeries,环状软骨舌骨固定术
上颌窦恶性肿瘤,surgeries,鼻侧切开术
蝶窦恶性肿瘤,surgeries,鼻侧切开术
筛窦恶性肿瘤,surgeries,鼻侧切开术
溢泪症,surgeries,泪点探查及扩张术
鼻中隔脓肿,surgeries,鼻中隔脓肿切开引流术
鼻中隔血肿,surgeries,鼻中隔脓肿切开引流术
腭裂,surgeries,唇腭裂术后上唇及鼻孔鼻端畸形修复术
先天性鼻咽部狭窄及闭锁,surgeries,鞍鼻成形术
玻璃体混浊,surgeries,基底部玻璃体切除术
视网膜脱落,surgeries,基底部玻璃体切除术
玻璃体积血,surgeries,基底部玻璃体切除术
无晶状体眼,surgeries,基底部玻璃体切除术
晶状体异位,surgeries,基底部玻璃体切除术
眼球内陷,surgeries,自体肋软骨球移植术
眼球内炎,surgeries,自体肋软骨球移植术
鼻窦炎,surgeries,粘膜下鼻甲切除术
慢性鼻窦炎,surgeries,粘膜下鼻甲切除术
常年性鼻炎,surgeries,粘膜下鼻甲切除术
烧伤,surgeries,真皮脂肪瓣移植术
眼球内陷,surgeries,真皮脂肪瓣移植术
眼球内炎,surgeries,真皮脂肪瓣移植术
翼状胬肉,surgeries,翼状胬肉切除术及带蒂结膜瓣移植术
咽异感症,surgeries,咽部异物取出术
咽部异物,surgeries,咽部异物取出术
气管支气管异物,surgeries,咽部异物取出术
玻璃体混浊,surgeries,外伤眼的玻璃体手术
视网膜脱落,surgeries,外伤眼的玻璃体手术
咽异感症,surgeries,外伤眼的玻璃体手术
多发性末梢神经炎,surgeries,外伤眼的玻璃体手术
玻璃体积血,surgeries,外伤眼的玻璃体手术
胎位异常,surgeries,外伤眼的玻璃体手术
小儿先天性胆总管囊肿,surgeries,外伤眼的玻璃体手术
色素性紫癜性苔藓样皮病,surgeries,外伤眼的玻璃体手术
眼球穿通伤,surgeries,外伤眼的玻璃体手术
永存原始玻璃体增生症,surgeries,外伤眼的玻璃体手术
化学性眼外伤,surgeries,外伤眼的玻璃体手术
少年性椎体骨软骨病,surgeries,外伤眼的玻璃体手术
眼球内炎,surgeries,外伤眼的玻璃体手术
眼异物伤,surgeries,外伤眼的玻璃体手术
脉络膜脱离型视网膜脱离,surgeries,外伤眼的玻璃体手术
喉癌,surgeries,水平式喉部份切除术
咽喉部肿瘤,surgeries,水平式喉部份切除术
慢性额窦炎,surgeries,前额窦开窗术
玻璃体混浊,surgeries,眼球后部磁性异物摘除术
眼内异物,surgeries,眼球后部磁性异物摘除术
原发性鼻腔淋巴瘤,surgeries,上颌骨全截除术
上颌窦后鼻孔息肉,surgeries,上颌骨全截除术
筛窦恶性肿瘤,surgeries,上颌骨全截除术
副肿瘤性斜视性眼肌阵挛-肌阵挛,surgeries,内眦韧带撕脱或断离修复术
单纯疱疹病毒性角膜炎,surgeries,桥状穿透性角膜移植术
真菌性角膜炎,surgeries,桥状穿透性角膜移植术
Terrien角膜边缘性变性,surgeries,桥状穿透性角膜移植术
化脓性角膜炎,surgeries,桥状穿透性角膜移植术
睑外翻,surgeries,眉上部分皮肤切除术
眼睑皮肤弛缓症,surgeries,眉上部分皮肤切除术
睑皮松垂症,surgeries,眉上部分皮肤切除术
眼睑皮肤弛缓症,surgeries,倒睫电解（冷冻）术
睑皮松垂症,surgeries,倒睫电解（冷冻）术
急性上颌窦炎,surgeries,窦瘘管修复术
间皮瘤,surgeries,窦瘘管修复术
颈动脉海绵窦瘘,surgeries,窦瘘管修复术
鼻窦鳞状细胞癌,surgeries,窦瘘管修复术
鼻窦鳞状细胞癌的眼部病变,surgeries,窦瘘管修复术
错构瘤,surgeries,窦瘘管修复术
窦房折返性心动过速,surgeries,窦瘘管修复术
窦性组织细胞增生伴巨大淋巴结病,surgeries,窦瘘管修复术
窦性期前收缩,surgeries,窦瘘管修复术
急性海绵窦栓塞性静脉炎,surgeries,窦瘘管修复术
窦室传导,surgeries,窦瘘管修复术
矢状窦旁脑膜瘤,surgeries,窦瘘管修复术
喉癌,surgeries,垂直式（侧方或前方）喉部份切除术
扁桃体周围脓肿,surgeries,垂直式（侧方或前方）喉部份切除术
咽喉部肿瘤,surgeries,垂直式（侧方或前方）喉部份切除术
喉痹,surgeries,垂直式（侧方或前方）喉部份切除术
喉喑,surgeries,垂直式（侧方或前方）喉部份切除术
锁喉毒,surgeries,垂直式（侧方或前方）喉部份切除术
喉疮,surgeries,垂直式（侧方或前方）喉部份切除术
飞扬喉,surgeries,垂直式（侧方或前方）喉部份切除术
喉部钝挫伤,surgeries,垂直式（侧方或前方）喉部份切除术
锁喉痈,surgeries,垂直式（侧方或前方）喉部份切除术
急喉风,surgeries,垂直式（侧方或前方）喉部份切除术
鼻血管瘤,surgeries,侧鼻切开肿瘤摘除术
鼻咽肉瘤,surgeries,侧鼻切开肿瘤摘除术
鼻咽血管纤维瘤,surgeries,侧鼻切开肿瘤摘除术
原发性鼻腔淋巴瘤,surgeries,侧鼻切开肿瘤摘除术
角膜病,surgeries,部分穿透性角膜移植术
圆锥角膜,surgeries,部分穿透性角膜移植术
真菌性角膜炎,surgeries,部分穿透性角膜移植术
梅毒性角膜病变,surgeries,部分穿透性角膜移植术
细菌性角膜炎,surgeries,部分穿透性角膜移植术
Terrien角膜边缘性变性,surgeries,部分穿透性角膜移植术
Reis-Bucklers角膜营养不良,surgeries,部分穿透性角膜移植术
格子状角膜营养不良,surgeries,部分穿透性角膜移植术
后部多形性角膜营养不良,surgeries,部分穿透性角膜移植术
创伤性鼻出血,surgeries,鼻尖部缺损整复术
血管瘤,surgeries,鼻咽纤维血管瘤手术
鼻血管瘤,surgeries,鼻咽纤维血管瘤手术
鼻咽血管纤维瘤,surgeries,鼻咽纤维血管瘤手术
烧伤,surgeries,鼻咽闭锁整复术
化学烧伤,surgeries,鼻咽闭锁整复术
先天性鼻咽部狭窄及闭锁,surgeries,鼻咽闭锁整复术
鼻中隔穿孔,surgeries,鼻梁穿孔性缺损
泪囊炎,surgeries,泪小管内鼻泪管环切术
泪囊肿瘤,surgeries,泪小管内鼻泪管环切术
泪腺混合瘤,surgeries,泪小管内鼻泪管环切术
龋齿,surgeries,普通金属托槽矫牙
近视眼,surgeries,全飞秒激光近视手术
眼球内陷,surgeries,爆裂性骨折眼球内陷整复术
眶底骨折,surgeries,爆裂性骨折眼球内陷整复术
爆裂性眼眶骨折,surgeries,爆裂性骨折眼球内陷整复术
眼眶击出性骨折,surgeries,爆裂性骨折眼球内陷整复术
近视眼,surgeries,LASIK激光近视手术
睑外翻,surgeries,眉毛骨膜固定术
眼睑皮肤弛缓症,surgeries,眉毛骨膜固定术
睑皮松垂症,surgeries,眉毛骨膜固定术
喉癌,surgeries,喉咽切除术
咽喉部肿瘤,surgeries,喉咽切除术
鼻咽癌,surgeries,鼻咽癌手术
鼻咽癌的眼部病变,surgeries,鼻咽癌手术
近视眼,surgeries,半飞秒激光近视手术
骨折,surgeries,牙间结扎固定术
呕吐,surgeries,牙间结扎固定术
肿胀,surgeries,牙间结扎固定术
脑外伤,surgeries,牙间结扎固定术
颌骨骨折,surgeries,牙间结扎固定术
牙外伤,surgeries,牙间结扎固定术
青光眼,surgeries,房水引流装置植入术
葡萄膜炎,surgeries,房水引流装置植入术
先天性青光眼,surgeries,房水引流装置植入术
玻璃体及视网膜脱离手术所致青光眼,surgeries,房水引流装置植入术
新生血管性青光眼,surgeries,房水引流装置植入术
原发性青少年型青光眼,surgeries,房水引流装置植入术
穿透性角膜移植术所致青光眼,surgeries,房水引流装置植入术
继发于无晶状体眼和人工晶状体眼的青光眼,surgeries,房水引流装置植入术
炎症相关性青光眼,surgeries,房水引流装置植入术
外伤相关性青光眼,surgeries,房水引流装置植入术
晶状体脱位所致青光眼,surgeries,房水引流装置植入术
前房积血与青光眼,surgeries,房水引流装置植入术
晶状体膨胀所致青光眼,surgeries,房水引流装置植入术
屈光不正,surgeries,显微角膜板层切除术
近视眼,surgeries,显微角膜板层切除术
包皮龟头炎,surgeries,外眦缝合及睑裂缩短术
哮喘,surgeries,外眦缝合及睑裂缩短术
胆囊结石,surgeries,外眦缝合及睑裂缩短术
腮腺炎,surgeries,外眦缝合及睑裂缩短术
面瘫,surgeries,外眦缝合及睑裂缩短术
单纯疱疹,surgeries,外眦缝合及睑裂缩短术
川崎病,surgeries,外眦缝合及睑裂缩短术
呕吐,surgeries,外眦缝合及睑裂缩短术
腺样体肥大,surgeries,外眦缝合及睑裂缩短术
垂体瘤,surgeries,外眦缝合及睑裂缩短术
绝经,surgeries,外眦缝合及睑裂缩短术
脱水,surgeries,外眦缝合及睑裂缩短术
咽异感症,surgeries,外眦缝合及睑裂缩短术
黄水疮,surgeries,外眦缝合及睑裂缩短术
多发性末梢神经炎,surgeries,外眦缝合及睑裂缩短术
弱智,surgeries,外眦缝合及睑裂缩短术
感冒,surgeries,外眦缝合及睑裂缩短术
慢性粒细胞白血病,surgeries,外眦缝合及睑裂缩短术
玻璃体积血,surgeries,外眦缝合及睑裂缩短术
过敏性血管炎,surgeries,外眦缝合及睑裂缩短术
恶性间皮瘤,surgeries,外眦缝合及睑裂缩短术
急淋,surgeries,外眦缝合及睑裂缩短术
胎位异常,surgeries,外眦缝合及睑裂缩短术
小儿先天性胆总管囊肿,surgeries,外眦缝合及睑裂缩短术
睑外翻,surgeries,外眦缝合及睑裂缩短术
色素性紫癜性苔藓样皮病,surgeries,外眦缝合及睑裂缩短术
费尔蒂综合征,surgeries,外眦缝合及睑裂缩短术
新生儿低体温,surgeries,外眦缝合及睑裂缩短术
麦胶性肠病,surgeries,外眦缝合及睑裂缩短术
肾皮质化脓性感染,surgeries,外眦缝合及睑裂缩短术
少年性椎体骨软骨病,surgeries,外眦缝合及睑裂缩短术
干眼症,surgeries,外眦缝合及睑裂缩短术
睥翻粘睑,surgeries,外眦缝合及睑裂缩短术
咯血,surgeries,外眦缝合及睑裂缩短术
鼻咽癌,surgeries,鼻咽切片
鼻咽癌的眼部病变,surgeries,鼻咽切片
耳鼻咽喉创伤,surgeries,鼻咽切片
先天性鼻咽部狭窄及闭锁,surgeries,鼻咽切片
眼睑皮肤弛缓症,surgeries,双重睑手术
视网膜脱落,surgeries,视网膜下液引流术
视网膜病变,surgeries,视网膜下液引流术
中心性浆液性脉络膜视网膜病变,surgeries,视网膜下液引流术
中心性渗出性脉络膜视网膜病变,surgeries,视网膜下液引流术
原发性视网膜脱离,surgeries,视网膜下液引流术
家族性渗出性玻璃体视网膜病变,surgeries,视网膜下液引流术
喉癌,surgeries,喉咽肿瘤切除术
咽部乳头状瘤,surgeries,喉咽肿瘤切除术
咽部脊索瘤,surgeries,喉咽肿瘤切除术
咽部神经鞘膜瘤,surgeries,喉咽肿瘤切除术
蝶窦恶性肿瘤,surgeries,筛蝶窦异物取出术
筛窦恶性肿瘤,surgeries,筛蝶窦异物取出术
斜视,surgeries,水平肌肌腱垂直移位术
A-V综合征,surgeries,水平肌肌腱垂直移位术
共同性斜视,surgeries,水平肌肌腱垂直移位术
反向斜视,surgeries,水平肌肌腱垂直移位术
双眼上斜肌麻痹,surgeries,水平肌肌腱垂直移位术
微小度数斜视,surgeries,水平肌肌腱垂直移位术
上斜肌腱鞘综合征,surgeries,水平肌肌腱垂直移位术
喉部钝挫伤,surgeries,气管食管分路放发音管术
先天性声门下狭窄,surgeries,气管代喉术
眼球内陷,surgeries,球后填充术
屈光不正,surgeries,自动板层角膜成形术
圆锥角膜,surgeries,自动板层角膜成形术
屈光参差,surgeries,自动板层角膜成形术
近视眼,surgeries,自动板层角膜成形术
牙周炎,surgeries,MBT直丝弓矫牙
青少年牙周炎,surgeries,MBT直丝弓矫牙
睑外翻,surgeries,重度瘢痕性眼睑外翻手术
眼睑皮肤弛缓症,surgeries,重度瘢痕性眼睑外翻手术
睑皮松垂症,surgeries,重度瘢痕性眼睑外翻手术
睑外翻,surgeries,眼睑中央部楔形睑板移行瓣术
睥翻粘睑,surgeries,眼睑中央部楔形睑板移行瓣术
鼻咽癌,surgeries,前后鼻孔堵塞术
血管瘤,surgeries,前后鼻孔堵塞术
鼻出血,surgeries,前后鼻孔堵塞术
创伤性鼻出血,surgeries,前后鼻孔堵塞术
